id,month,period,seas_mean_delta,seas_areaW_mean_delta,seas_sd_delta,seas_min_delta,seas_max_delta,seas_se_delta,n,scenario,var,biome,loc,type,seas_mean_abs,seas_areaW_mean_abs,seas_sd_abs,seas_min_abs,seas_max_abs,seas_se_abs
ssp585_bicarbonate_Atl_EQU,3,2090s,291.4297323,291.4012984,24.52275441,165.0169528,350.2949291,0.454749309,2908,ssp585,bicarbonate,Atl_EQU,Atl,EQU,2027.908122,2027.830268,71.53632074,1690.313338,2117.112297,1.326567639
ssp585_bicarbonate_Atl_EQU,4,2090s,292.1747393,292.151536,24.11220084,156.525722,361.318843,0.447136014,2908,ssp585,bicarbonate,Atl_EQU,Atl,EQU,2028.471382,2028.405302,66.91298122,1706.718844,2121.7979,1.240832553
ssp585_bicarbonate_Atl_EQU,5,2090s,290.9300219,290.9112784,24.473386,156.0630794,388.6283989,0.453833822,2908,ssp585,bicarbonate,Atl_EQU,Atl,EQU,2025.808897,2025.762779,67.38868838,1648.674337,2125.188357,1.249654054
ssp585_bicarbonate_Atl_EQU,6,2090s,288.3895771,288.3685655,25.54781349,164.1223198,412.9468128,0.473757977,2908,ssp585,bicarbonate,Atl_EQU,Atl,EQU,2022.945084,2022.925926,68.52007851,1656.72153,2129.941392,1.270634523
ssp585_bicarbonate_Atl_EQU,7,2090s,286.8062197,286.7777408,27.73409514,120.0275654,379.3703358,0.514300326,2908,ssp585,bicarbonate,Atl_EQU,Atl,EQU,2026.396556,2026.39669,66.7040389,1569.680921,2122.398113,1.236957932
ssp585_bicarbonate_Atl_EQU,8,2090s,287.6486506,287.6270116,28.04673354,107.8173659,380.0005958,0.520097885,2908,ssp585,bicarbonate,Atl_EQU,Atl,EQU,2036.429945,2036.439259,63.60428377,1465.344907,2116.530531,1.179476155
ssp585_bicarbonate_Atl_EQU,9,2090s,290.2866221,290.2715536,28.17050673,66.55226576,370.8996839,0.522393131,2908,ssp585,bicarbonate,Atl_EQU,Atl,EQU,2042.09095,2042.100474,69.16724655,1291.295845,2124.151415,1.28263559
ssp585_bicarbonate_IND_STPS,1,2090s,265.1680935,265.2602128,24.45750161,160.095639,311.503461,0.199223725,15071,ssp585,bicarbonate,IND_STPS,IND,STPS,2005.241096,2002.29106,74.06765521,1689.187751,2172.854299,0.603333668
ssp585_bicarbonate_IND_STPS,10,2090s,265.8527093,266.0770856,28.53300103,122.1112721,369.8126442,0.232421563,15071,ssp585,bicarbonate,IND_STPS,IND,STPS,2014.158011,2011.403934,76.65535784,1547.458459,2188.653066,0.624412345
ssp585_bicarbonate_IND_STPS,11,2090s,266.5264318,266.6723174,27.9402162,132.3553752,348.1567287,0.227592909,15071,ssp585,bicarbonate,IND_STPS,IND,STPS,2012.813407,2009.963562,76.39423029,1612.132345,2188.145324,0.622285275
ssp585_bicarbonate_IND_STPS,12,2090s,266.6018447,266.7044294,26.7003805,150.0852118,336.0404713,0.217493567,15071,ssp585,bicarbonate,IND_STPS,IND,STPS,2010.711958,2007.801473,75.428496,1658.05097,2182.233583,0.614418683
ssp585_bicarbonate_IND_STPS,2,2090s,264.9485911,265.0681497,23.29214343,164.2138865,322.9250895,0.189731055,15071,ssp585,bicarbonate,IND_STPS,IND,STPS,2002.053782,1999.092457,73.84660312,1714.908487,2168.508709,0.601533042
ssp585_bicarbonate_IND_STPS,3,2090s,264.4257643,264.5308202,23.15527166,147.6315154,328.1630129,0.188616137,15071,ssp585,bicarbonate,IND_STPS,IND,STPS,1998.867676,1995.870529,74.22618467,1717.157665,2166.161898,0.604625003
ssp585_bicarbonate_IND_STPS,4,2090s,263.6711902,263.7517177,23.57517651,171.1747064,320.5036929,0.19203656,15071,ssp585,bicarbonate,IND_STPS,IND,STPS,1997.583402,1994.576026,74.68047617,1741.092756,2168.072227,0.60832553
ssp585_bicarbonate_IND_STPS,5,2090s,263.0942213,263.1736348,24.18842417,185.0529138,312.7402041,0.197031898,15071,ssp585,bicarbonate,IND_STPS,IND,STPS,1999.433783,1996.476567,74.71503338,1763.739054,2171.792731,0.608607023
ssp585_bicarbonate_IND_STPS,6,2090s,262.4408553,262.553153,24.60924606,194.9672747,312.4210855,0.200459791,15071,ssp585,bicarbonate,IND_STPS,IND,STPS,2003.773765,2000.918441,74.23225369,1779.741008,2177.647663,0.60467444
ssp585_bicarbonate_IND_STPS,7,2090s,262.5542873,262.7519706,25.13699661,190.8003075,313.7987391,0.204758694,15071,ssp585,bicarbonate,IND_STPS,IND,STPS,2008.739427,2005.96477,74.48309993,1754.349584,2183.185563,0.606717761
ssp585_bicarbonate_IND_STPS,8,2090s,262.9600922,263.2262589,26.11635033,155.9964952,324.9171782,0.212736226,15071,ssp585,bicarbonate,IND_STPS,IND,STPS,2012.438794,2009.708708,75.0974051,1632.359732,2186.520223,0.611721713
ssp585_bicarbonate_IND_STPS,9,2090s,264.1652351,264.4347992,27.61800916,152.5453686,360.3477569,0.224968304,15071,ssp585,bicarbonate,IND_STPS,IND,STPS,2014.271065,2011.563075,75.8026703,1580.989607,2188.802017,0.617466599
ssp585_bicarbonate_NA_SPSS,1,2090s,115.0515692,113.9212743,53.31992777,-44.65159885,286.4479412,0.612225987,7585,ssp585,bicarbonate,NA_SPSS,NA,SPSS,2032.689152,2025.142776,147.8466171,532.5018596,2231.178708,1.697593092
ssp585_bicarbonate_NA_SPSS,10,2090s,123.6962396,121.6201873,52.03657744,-9.844828811,314.1773727,0.5974904,7585,ssp585,bicarbonate,NA_SPSS,NA,SPSS,2010.014352,2000.196183,144.2221035,542.6729957,2217.048068,1.65597598
ssp585_bicarbonate_NA_SPSS,11,2090s,117.8494398,116.353431,52.37370482,-11.08935214,319.2698462,0.601361338,7585,ssp585,bicarbonate,NA_SPSS,NA,SPSS,2018.266867,2009.17429,146.3509802,537.6268744,2222.91711,1.680420005
ssp585_bicarbonate_NA_SPSS,12,2090s,114.5726323,113.396758,53.05230982,-23.2417655,299.3788097,0.609153164,7585,ssp585,bicarbonate,NA_SPSS,NA,SPSS,2025.844943,2017.626584,147.6689379,534.511648,2228.237128,1.695552958
ssp585_bicarbonate_NA_SPSS,2,2090s,115.2812761,114.1025159,53.69078308,-143.3302882,279.4504168,0.616484193,7585,ssp585,bicarbonate,NA_SPSS,NA,SPSS,2037.066363,2029.916395,147.8601709,531.7217154,2232.97724,1.697748718
ssp585_bicarbonate_NA_SPSS,3,2090s,116.1147036,114.8190372,54.01561601,-126.2460162,272.40052,0.620213965,7585,ssp585,bicarbonate,NA_SPSS,NA,SPSS,2038.988873,2031.86194,147.5212171,531.5103063,2233.728377,1.693856809
ssp585_bicarbonate_NA_SPSS,4,2090s,119.1105042,117.973349,53.59576813,-38.37064166,267.7608016,0.61539322,7585,ssp585,bicarbonate,NA_SPSS,NA,SPSS,2036.595962,2029.251989,146.2711079,532.1809974,2232.874139,1.679502901
ssp585_bicarbonate_NA_SPSS,5,2090s,134.2595206,132.9908682,53.54794279,-26.5747352,285.5520589,0.614844083,7585,ssp585,bicarbonate,NA_SPSS,NA,SPSS,2028.760801,2021.301652,144.2995495,535.2254653,2222.590785,1.656865224
ssp585_bicarbonate_NA_SPSS,6,2090s,155.0300219,151.342665,53.08108998,-46.0641343,332.6782036,0.609483622,7585,ssp585,bicarbonate,NA_SPSS,NA,SPSS,2021.261741,2013.228688,143.6446858,544.7248873,2220.370548,1.649345999
ssp585_bicarbonate_NA_SPSS,7,2090s,153.4002769,148.0089909,53.3425471,-48.04399202,333.6767083,0.612485705,7585,ssp585,bicarbonate,NA_SPSS,NA,SPSS,2013.578206,2004.394772,142.1983107,553.6826062,2216.09015,1.632738541
ssp585_bicarbonate_NA_SPSS,8,2090s,144.2549504,139.6390148,51.17038979,-58.17207374,298.8078566,0.587544727,7585,ssp585,bicarbonate,NA_SPSS,NA,SPSS,2005.91896,1996.056129,141.1449167,554.5267135,2208.880165,1.620643341
ssp585_bicarbonate_NA_SPSS,9,2090s,132.6281347,129.5668485,50.88013464,-32.79142984,310.8674541,0.584211981,7585,ssp585,bicarbonate,NA_SPSS,NA,SPSS,2004.471286,1994.570739,141.7582201,549.640948,2210.348288,1.627685366
ssp585_bicarbonate_NA_STPS,1,2090s,315.4254638,316.3762412,43.2009357,150.6409531,392.2769565,0.498542401,7509,ssp585,bicarbonate,NA_STPS,NA,STPS,2131.228036,2130.502949,63.09831399,1939.283791,2236.151717,0.728159806
ssp585_bicarbonate_NA_STPS,10,2090s,323.1391316,324.0670767,45.5730615,152.2407155,411.1008712,0.525916931,7509,ssp585,bicarbonate,NA_STPS,NA,STPS,2131.69258,2130.870905,59.27018813,1943.72227,2217.913781,0.683982915
ssp585_bicarbonate_NA_STPS,11,2090s,321.9049836,322.8412905,44.92877294,154.0351472,404.4003646,0.518481787,7509,ssp585,bicarbonate,NA_STPS,NA,STPS,2130.2892,2129.518042,60.51805686,1940.151391,2225.048071,0.698383424
ssp585_bicarbonate_NA_STPS,12,2090s,319.5949706,320.5428806,44.40536976,154.1854,398.8899641,0.512441671,7509,ssp585,bicarbonate,NA_STPS,NA,STPS,2131.722882,2130.994923,62.27672642,1938.205656,2235.280725,0.718678617
ssp585_bicarbonate_NA_STPS,2,2090s,314.3850131,315.34531,43.21597346,139.3915746,388.9780875,0.498715938,7509,ssp585,bicarbonate,NA_STPS,NA,STPS,2133.910009,2133.204634,63.17118218,1941.275754,2239.806855,0.729000711
ssp585_bicarbonate_NA_STPS,3,2090s,315.5065912,316.4312736,43.08677736,145.2149587,387.2333031,0.497225005,7509,ssp585,bicarbonate,NA_STPS,NA,STPS,2136.074383,2135.37284,62.92189074,1944.805452,2243.443919,0.726123867
ssp585_bicarbonate_NA_STPS,4,2090s,318.17627,318.9566609,42.76335448,158.1029099,386.0815809,0.493492678,7509,ssp585,bicarbonate,NA_STPS,NA,STPS,2137.830954,2137.093576,62.66811505,1948.562105,2245.997827,0.723195275
ssp585_bicarbonate_NA_STPS,5,2090s,320.8821486,321.4956631,42.69934254,158.628827,386.0850003,0.492753974,7509,ssp585,bicarbonate,NA_STPS,NA,STPS,2140.148879,2139.273075,62.36548769,1951.566186,2246.931275,0.71970293
ssp585_bicarbonate_NA_STPS,6,2090s,321.428708,322.0372952,43.45528709,155.4096075,391.7032139,0.501477638,7509,ssp585,bicarbonate,NA_STPS,NA,STPS,2141.074692,2140.054764,62.26199047,1930.728116,2242.833528,0.718508563
ssp585_bicarbonate_NA_STPS,7,2090s,321.307487,322.0118671,44.18420087,152.5069109,397.6810754,0.509889363,7509,ssp585,bicarbonate,NA_STPS,NA,STPS,2139.555819,2138.531915,61.76735926,1895.212988,2231.856969,0.712800478
ssp585_bicarbonate_NA_STPS,8,2090s,322.091433,322.9033324,44.70444608,149.5686069,401.2933617,0.515893037,7509,ssp585,bicarbonate,NA_STPS,NA,STPS,2137.471564,2136.522349,60.20248891,1917.033227,2222.156159,0.694741743
ssp585_bicarbonate_NA_STPS,9,2090s,322.7311138,323.6309483,45.56861486,149.9485393,407.1287235,0.525865616,7509,ssp585,bicarbonate,NA_STPS,NA,STPS,2134.655905,2133.791087,59.13628217,1945.163964,2220.927102,0.682437629
ssp585_bicarbonate_NA_STSS,1,2090s,222.1921819,225.4254892,67.06025695,48.35732982,363.9365149,1.199034946,3128,ssp585,bicarbonate,NA_STSS,NA,STSS,2093.828846,2096.087848,88.00726796,1857.60329,2234.176756,1.573566739
ssp585_bicarbonate_NA_STSS,10,2090s,239.3655031,242.6974516,68.94235855,58.57375045,378.6401279,1.232686854,3128,ssp585,bicarbonate,NA_STSS,NA,STSS,2074.586485,2077.068364,75.80104481,1837.085462,2208.901758,1.355319914
ssp585_bicarbonate_NA_STSS,11,2090s,234.0075629,237.4052241,69.93259809,52.32073784,371.5495507,1.250392301,3128,ssp585,bicarbonate,NA_STSS,NA,STSS,2079.726856,2082.118858,81.00975834,1845.357743,2219.9018,1.448451522
ssp585_bicarbonate_NA_STSS,12,2090s,228.579396,231.9317491,69.50314842,48.37890591,367.2019561,1.242713757,3128,ssp585,bicarbonate,NA_STSS,NA,STSS,2088.207651,2090.546141,85.80773624,1857.377957,2228.619643,1.534239192
ssp585_bicarbonate_NA_STSS,2,2090s,218.7162663,221.8986915,66.24053566,49.36275736,366.0880207,1.18437836,3128,ssp585,bicarbonate,NA_STSS,NA,STSS,2098.315264,2100.544919,88.81109265,1857.2619,2236.06176,1.587939095
ssp585_bicarbonate_NA_STSS,3,2090s,218.9623055,222.142257,66.19871861,49.94420376,368.108156,1.183630672,3128,ssp585,bicarbonate,NA_STSS,NA,STSS,2099.936453,2102.158711,88.36853327,1865.966879,2235.199671,1.580026149
ssp585_bicarbonate_NA_STSS,4,2090s,226.078659,229.1923201,64.007847,61.43690375,373.3616852,1.144457968,3128,ssp585,bicarbonate,NA_STSS,NA,STSS,2096.81349,2099.021259,85.15115141,1859.056909,2229.91279,1.522499479
ssp585_bicarbonate_NA_STSS,5,2090s,244.4821042,247.4525975,61.86938875,81.35137903,379.1997833,1.106222412,3128,ssp585,bicarbonate,NA_STSS,NA,STSS,2093.435956,2095.716701,81.86682145,1853.803773,2230.67594,1.463775779
ssp585_bicarbonate_NA_STSS,6,2090s,251.719576,254.6795111,63.99345669,81.02411718,384.6607406,1.14420067,3128,ssp585,bicarbonate,NA_STSS,NA,STSS,2092.22875,2094.644299,79.16180101,1847.845476,2226.753075,1.415410112
ssp585_bicarbonate_NA_STSS,7,2090s,247.1092647,250.1652913,65.13929751,76.73726738,384.7569086,1.164688262,3128,ssp585,bicarbonate,NA_STSS,NA,STSS,2087.07809,2089.568298,74.28801019,1843.691355,2216.271271,1.32826691
ssp585_bicarbonate_NA_STSS,8,2090s,242.6681483,245.8238313,66.24035758,74.78930014,383.8150012,1.184375175,3128,ssp585,bicarbonate,NA_STSS,NA,STSS,2079.46333,2082.005178,71.48091798,1845.707675,2207.430729,1.278076204
ssp585_bicarbonate_NA_STSS,9,2090s,241.2543976,244.4759618,67.2846286,67.05944695,383.7516133,1.203046703,3128,ssp585,bicarbonate,NA_STSS,NA,STSS,2074.509639,2077.048169,72.07980801,1839.418185,2203.158996,1.288784336
ssp585_bicarbonate_NP_SPSS,1,2090s,115.0186697,117.8817666,36.62850032,-36.65306636,246.1419524,0.422050075,7532,ssp585,bicarbonate,NP_SPSS,NP,SPSS,1993.194509,1993.819712,88.24891418,1430.199212,2154.269369,1.01684373
ssp585_bicarbonate_NP_SPSS,10,2090s,128.5394151,131.3665426,38.11418983,-116.076228,230.8135675,0.439168859,7532,ssp585,bicarbonate,NP_SPSS,NP,SPSS,1965.405998,1965.938969,78.24772733,1357.149194,2112.53002,0.901605551
ssp585_bicarbonate_NP_SPSS,11,2090s,122.5979651,125.4762739,37.68403065,-93.18677024,241.6982628,0.434212371,7532,ssp585,bicarbonate,NP_SPSS,NP,SPSS,1977.391218,1977.894723,83.3677857,1389.204969,2136.106524,0.960601169
ssp585_bicarbonate_NP_SPSS,12,2090s,118.3045931,121.1905313,37.38870637,-63.09716679,246.6713895,0.430809512,7532,ssp585,bicarbonate,NP_SPSS,NP,SPSS,1987.511453,1988.097261,86.58218765,1418.352254,2151.723895,0.997638956
ssp585_bicarbonate_NP_SPSS,2,2090s,113.1469353,115.9777641,36.40882794,-47.07784876,239.8779598,0.419518911,7532,ssp585,bicarbonate,NP_SPSS,NP,SPSS,1996.641555,1997.306713,89.13466217,1454.723392,2155.065343,1.027049717
ssp585_bicarbonate_NP_SPSS,3,2090s,112.3026485,115.118947,36.41713433,-48.6975485,225.4202999,0.419614621,7532,ssp585,bicarbonate,NP_SPSS,NP,SPSS,1997.077123,1997.784338,89.58518123,1462.787839,2154.132725,1.0322408
ssp585_bicarbonate_NP_SPSS,4,2090s,115.236086,118.0960943,37.82095775,-59.1451518,228.4787479,0.435790107,7532,ssp585,bicarbonate,NP_SPSS,NP,SPSS,1992.279872,1993.014545,88.84162679,1452.006106,2147.164831,1.023673231
ssp585_bicarbonate_NP_SPSS,5,2090s,123.1835052,126.0640428,40.61974483,-68.12716899,262.3979375,0.468038992,7532,ssp585,bicarbonate,NP_SPSS,NP,SPSS,1981.416061,1982.378034,86.21792531,1422.667683,2141.881754,0.993441761
ssp585_bicarbonate_NP_SPSS,6,2090s,135.6101845,138.2502736,42.70669135,-84.16993852,304.6054698,0.492085729,7532,ssp585,bicarbonate,NP_SPSS,NP,SPSS,1971.625991,1972.893365,82.91754877,1392.90817,2115.94624,0.955413336
ssp585_bicarbonate_NP_SPSS,7,2090s,141.8572216,144.2688305,41.12581264,-104.0070204,253.9917172,0.473870133,7532,ssp585,bicarbonate,NP_SPSS,NP,SPSS,1964.5334,1965.735168,77.8803535,1383.53263,2104.587336,0.897372504
ssp585_bicarbonate_NP_SPSS,8,2090s,140.3132247,142.7907068,39.70609106,-115.8588824,239.7469552,0.457511462,7532,ssp585,bicarbonate,NP_SPSS,NP,SPSS,1957.364066,1958.438827,73.29030546,1357.61968,2097.894304,0.844483904
ssp585_bicarbonate_NP_SPSS,9,2090s,135.5099845,138.196707,39.13255242,-122.6295283,232.663429,0.450902891,7532,ssp585,bicarbonate,NP_SPSS,NP,SPSS,1956.360246,1957.168088,73.64990754,1351.385529,2094.089014,0.848627401
ssp585_bicarbonate_NP_STPS,1,2090s,230.2413929,230.875107,37.20505593,114.3903444,303.3990934,0.281171495,17509,ssp585,bicarbonate,NP_STPS,NP,STPS,1962.961876,1961.292323,73.14675371,1711.389142,2128.233968,0.552795355
ssp585_bicarbonate_NP_STPS,10,2090s,233.2658334,234.0379495,35.29917196,119.8785847,325.8070328,0.26676807,17509,ssp585,bicarbonate,NP_STPS,NP,STPS,1954.660864,1952.90043,70.27648677,1630.586285,2106.590442,0.531103754
ssp585_bicarbonate_NP_STPS,11,2090s,232.9518877,233.674743,36.37983651,116.2083,310.8577902,0.274935026,17509,ssp585,bicarbonate,NP_STPS,NP,STPS,1955.642646,1953.824615,72.60062573,1636.48855,2116.170505,0.548668077
ssp585_bicarbonate_NP_STPS,12,2090s,232.0922828,232.7491285,37.28985183,115.4149899,306.9552072,0.281812327,17509,ssp585,bicarbonate,NP_STPS,NP,STPS,1959.553176,1957.765652,74.0433262,1660.065907,2124.059426,0.559571064
ssp585_bicarbonate_NP_STPS,2,2090s,230.3973992,231.0716665,37.33779746,113.3061418,305.7163296,0.282174669,17509,ssp585,bicarbonate,NP_STPS,NP,STPS,1968.035534,1966.50986,72.06509,1738.664713,2130.124137,0.544620848
ssp585_bicarbonate_NP_STPS,3,2090s,231.9429554,232.6449439,37.30833831,112.3125119,311.6083407,0.281952036,17509,ssp585,bicarbonate,NP_STPS,NP,STPS,1971.947661,1970.572475,70.90326275,1743.62718,2134.895139,0.535840517
ssp585_bicarbonate_NP_STPS,4,2090s,234.6974286,235.4209992,36.94278992,113.5172493,317.7284688,0.27918946,17509,ssp585,bicarbonate,NP_STPS,NP,STPS,1975.029185,1973.777283,69.24039444,1730.46136,2136.807623,0.523273645
ssp585_bicarbonate_NP_STPS,5,2090s,237.4076553,238.1706685,36.28836072,119.9201226,320.8310763,0.274243712,17509,ssp585,bicarbonate,NP_STPS,NP,STPS,1976.71445,1975.464065,67.75969229,1714.413373,2133.544036,0.512083466
ssp585_bicarbonate_NP_STPS,6,2090s,238.0899919,238.8979162,35.98849989,120.3943232,326.2778355,0.27197756,17509,ssp585,bicarbonate,NP_STPS,NP,STPS,1974.903801,1973.541609,67.10669861,1717.402965,2128.855659,0.507148567
ssp585_bicarbonate_NP_STPS,7,2090s,237.0605985,237.8978921,35.92670043,120.7201991,319.3508513,0.27151052,17509,ssp585,bicarbonate,NP_STPS,NP,STPS,1969.890481,1968.431131,66.87763708,1719.095786,2118.584813,0.505417469
ssp585_bicarbonate_NP_STPS,8,2090s,235.5782164,236.3987434,35.90666948,123.5505975,320.544107,0.271359139,17509,ssp585,bicarbonate,NP_STPS,NP,STPS,1962.832875,1961.271934,67.3432811,1689.602338,2109.165017,0.508936502
ssp585_bicarbonate_NP_STPS,9,2090s,234.4135207,235.2167983,35.49594592,122.1998217,329.9048404,0.268255159,17509,ssp585,bicarbonate,NP_STPS,NP,STPS,1957.365858,1955.710218,68.21918065,1623.556314,2101.944809,0.515555979
ssp585_bicarbonate_NP_STSS,1,2090s,200.3624043,201.429319,35.63392225,105.9455641,290.2693628,0.613375944,3375,ssp585,bicarbonate,NP_STSS,NP,STSS,1997.589935,1997.462808,70.82869153,1840.070043,2125.633779,1.219192634
ssp585_bicarbonate_NP_STSS,10,2090s,207.376158,208.2659961,33.75403147,113.5335686,297.8910926,0.581016897,3375,ssp585,bicarbonate,NP_STSS,NP,STSS,1971.42482,1971.374769,54.59158224,1760.517742,2105.918077,0.939699062
ssp585_bicarbonate_NP_STSS,11,2090s,207.0630408,208.0438181,35.57080924,110.1443022,293.6718933,0.612289564,3375,ssp585,bicarbonate,NP_STSS,NP,STSS,1979.011864,1978.92626,60.00876726,1797.449809,2116.184456,1.032946472
ssp585_bicarbonate_NP_STSS,12,2090s,204.4986283,205.5515559,36.46831525,107.5333625,290.1147537,0.627738567,3375,ssp585,bicarbonate,NP_STSS,NP,STSS,1988.972617,1988.843495,66.2436848,1828.258361,2123.956726,1.140269725
ssp585_bicarbonate_NP_STSS,2,2090s,197.0267628,198.1137707,34.95178862,104.7472634,295.6631688,0.601634201,3375,ssp585,bicarbonate,NP_STSS,NP,STSS,2003.922111,2003.84167,73.73690754,1846.504311,2132.390757,1.269252511
ssp585_bicarbonate_NP_STSS,3,2090s,196.9872335,198.1008692,35.39633477,103.1253983,299.3894184,0.609286289,3375,ssp585,bicarbonate,NP_STSS,NP,STSS,2005.314959,2005.255282,74.13491064,1844.462212,2136.572964,1.276103441
ssp585_bicarbonate_NP_STSS,4,2090s,202.7751981,203.9259583,37.65769164,99.55036167,303.4342762,0.648211611,3375,ssp585,bicarbonate,NP_STSS,NP,STSS,2000.785669,2000.777937,72.3068355,1825.285436,2131.891359,1.24463631
ssp585_bicarbonate_NP_STSS,5,2090s,213.0624828,214.1066987,37.24292594,105.5381136,307.1751681,0.641072142,3375,ssp585,bicarbonate,NP_STSS,NP,STSS,1995.246071,1995.296063,68.91846821,1804.721794,2131.83378,1.186311465
ssp585_bicarbonate_NP_STSS,6,2090s,214.8431041,215.7070233,34.79288134,116.4376686,307.4786888,0.598898889,3375,ssp585,bicarbonate,NP_STSS,NP,STSS,1990.514625,1990.500072,64.32709165,1787.472158,2125.832942,1.10727891
ssp585_bicarbonate_NP_STSS,7,2090s,210.5758777,211.3708334,32.15929422,116.522528,309.7234893,0.553566271,3375,ssp585,bicarbonate,NP_STSS,NP,STSS,1981.090166,1981.005185,58.21090913,1764.085363,2114.886756,1.001999474
ssp585_bicarbonate_NP_STSS,8,2090s,207.1645895,207.9755785,31.49911247,116.2864379,301.0326891,0.542202391,3375,ssp585,bicarbonate,NP_STSS,NP,STSS,1972.492998,1972.407892,52.86264819,1748.159104,2106.382471,0.909938471
ssp585_bicarbonate_NP_STSS,9,2090s,206.1556798,207.0024749,32.35302503,115.163292,299.4169918,0.556901009,3375,ssp585,bicarbonate,NP_STSS,NP,STSS,1968.493714,1968.438497,51.89586208,1733.013657,2101.490732,0.893296931
ssp585_bicarbonate_Pac_EQU_E,1,2090s,209.1214428,209.0832833,30.06094075,151.2712891,338.7152912,0.387633101,6014,ssp585,bicarbonate,Pac_EQU_E,Pac,EQU,1968.004259,1968.00826,53.90397942,1754.221434,2071.375331,0.69508692
ssp585_bicarbonate_Pac_EQU_E,10,2090s,212.9187015,212.8995836,32.81133525,145.4860062,404.4970326,0.423099189,6014,ssp585,bicarbonate,Pac_EQU_E,Pac,EQU,1977.756193,1977.793592,64.25118204,1716.711468,2100.276413,0.828513158
ssp585_bicarbonate_Pac_EQU_E,11,2090s,213.2439664,213.2210316,32.2922989,153.5243001,399.8368811,0.416406262,6014,ssp585,bicarbonate,Pac_EQU_E,Pac,EQU,1971.477881,1971.507072,63.84084948,1741.948095,2079.700082,0.823221957
ssp585_bicarbonate_Pac_EQU_E,12,2090s,210.9883694,210.9562062,31.55847733,148.9822603,352.8312481,0.406943699,6014,ssp585,bicarbonate,Pac_EQU_E,Pac,EQU,1966.969751,1966.983839,62.05707476,1741.523876,2073.005334,0.800220344
ssp585_bicarbonate_Pac_EQU_E,2,2090s,210.6161717,210.5799468,28.48236805,142.6579164,334.9378933,0.36727755,6014,ssp585,bicarbonate,Pac_EQU_E,Pac,EQU,1976.742826,1976.754401,46.23612141,1785.556142,2072.973069,0.596210587
ssp585_bicarbonate_Pac_EQU_E,3,2090s,211.3414353,211.3081218,28.80432978,126.4348377,324.9615255,0.371429217,6014,ssp585,bicarbonate,Pac_EQU_E,Pac,EQU,1980.160017,1980.175599,43.67232179,1778.39711,2071.37769,0.563150624
ssp585_bicarbonate_Pac_EQU_E,4,2090s,211.7242844,211.6902571,30.59791725,124.3378251,316.7356692,0.394557364,6014,ssp585,bicarbonate,Pac_EQU_E,Pac,EQU,1978.329658,1978.338257,42.71285246,1745.384529,2066.648721,0.550778354
ssp585_bicarbonate_Pac_EQU_E,5,2090s,209.5921325,209.5504433,32.5064603,130.3362715,318.5763468,0.419167854,6014,ssp585,bicarbonate,Pac_EQU_E,Pac,EQU,1978.310628,1978.322197,41.82283569,1761.049413,2073.057718,0.539301668
ssp585_bicarbonate_Pac_EQU_E,6,2090s,208.8745827,208.8398253,32.72969427,117.3130194,325.8237581,0.422046435,6014,ssp585,bicarbonate,Pac_EQU_E,Pac,EQU,1980.923995,1980.950856,50.10800696,1693.354002,2093.557225,0.6461382
ssp585_bicarbonate_Pac_EQU_E,7,2090s,207.2676857,207.2382353,34.33111197,98.29966728,338.5609747,0.442696571,6014,ssp585,bicarbonate,Pac_EQU_E,Pac,EQU,1980.762851,1980.793408,58.47576553,1706.072261,2099.694627,0.754039687
ssp585_bicarbonate_Pac_EQU_E,8,2090s,207.8614147,207.8344635,34.60223464,101.9841006,360.3552487,0.446192674,6014,ssp585,bicarbonate,Pac_EQU_E,Pac,EQU,1982.300389,1982.335315,62.40022922,1747.810147,2105.727768,0.804645289
ssp585_bicarbonate_Pac_EQU_E,9,2090s,210.0924025,210.0709263,33.15447886,124.2266384,342.439394,0.427523994,6014,ssp585,bicarbonate,Pac_EQU_E,Pac,EQU,1982.142642,1982.183377,64.34335571,1722.148192,2105.600135,0.829701729
ssp585_bicarbonate_Pac_EQU_W,1,2090s,221.141473,221.045896,37.01050838,151.6238883,347.4686948,0.560636589,4358,ssp585,bicarbonate,Pac_EQU_W,Pac,EQU,1920.026905,1920.048545,44.75291201,1760.856971,2027.588421,0.677918814
ssp585_bicarbonate_Pac_EQU_W,10,2090s,220.9623464,220.8558306,40.78913303,120.4185648,316.5971512,0.617875339,4358,ssp585,bicarbonate,Pac_EQU_W,Pac,EQU,1918.654918,1918.640492,50.5414041,1771.961981,2027.892391,0.765603112
ssp585_bicarbonate_Pac_EQU_W,11,2090s,222.4261221,222.3350795,38.72558632,130.1663511,322.6918048,0.586616655,4358,ssp585,bicarbonate,Pac_EQU_W,Pac,EQU,1918.793407,1918.79653,49.81224908,1770.607803,2022.612152,0.754557844
ssp585_bicarbonate_Pac_EQU_W,12,2090s,222.2862694,222.1981851,37.88234753,140.1398823,334.8384696,0.573843241,4358,ssp585,bicarbonate,Pac_EQU_W,Pac,EQU,1919.658399,1919.670273,48.01044071,1765.648816,2028.157684,0.727263982
ssp585_bicarbonate_Pac_EQU_W,2,2090s,220.056828,219.9477938,38.81506405,141.086797,357.914074,0.587972067,4358,ssp585,bicarbonate,Pac_EQU_W,Pac,EQU,1920.680807,1920.713525,43.3779072,1758.2453,2023.865454,0.657090188
